Rk,Season,Player,First_Name,Last_Name,G,RushingAtt,RushingYds,RushingAvg,RushingTD,ReceivingRec,ReceivingYds,ReceivingAvg,ReceivingTD,ScrimmagePlays,ScrimmageYds,ScrimmageAvg,ScrimmageTD
10,1967,Ed Ziegler,Ed,Ziegler,10,11,36,3.3,1,1,13,13,0,12,49,4.1,1
11,1967,Bob Belden,Bob,Belden,10,10,30,3,0,,,,,10,30,3,0
12,1967,Chuck Landolfi,Chuck,Landolfi,10,1,8,8,1,,,,,1,8,8,1
13,1967,Jim Seymour,Jim,Seymour,10,,,,,37,515,13.9,4,37,515,13.9,4
14,1967,Paul Snow,Paul,Snow,10,,,,,9,157,17.4,1,9,157,17.4,1
15,1967,Jim Winegardner,Jim,Winegardner,10,,,,,9,127,14.1,0,9,127,14.1,0
16,1967,George Kunz,George,Kunz,10,,,,,7,101,14.4,0,7,101,14.4,0
17,1967,Nick Furlong,Nick,Furlong,10,,,,,2,66,33,0,2,66,33,0
18,1967,Tom Lawson,Tom,Lawson,10,,,,,2,11,5.5,0,2,11,5.5,0
1,1968,Bob Gladieux,Bob,Gladieux,10,152,713,4.7,12,37,442,11.9,2,189,1155,6.1,14
2,1968,Ron Dushney,Ron,Dushney,10,108,540,5,4,8,117,14.6,0,116,657,5.7,4
3,1968,Coley O'Brien,Coley,O'Brien,10,64,314,4.9,3,16,272,17,4,80,586,7.3,7
4,1968,Jeff Zimmerman,Jeff,Zimmerman,10,63,267,4.2,0,4,24,6,0,67,291,4.3,0
5,1968,Joe Theismann,Joe,Theismann,10,59,259,4.4,4,1,13,13,1,60,272,4.5,5
6,1968,Terry Hanratty,Terry,Hanratty,10,56,279,5,4,,,,,56,279,5,4
7,1968,Charles Landolfi,Charles,Landolfi,10,38,203,5.3,2,1,25,25,0,39,228,5.8,2
8,1968,Frank Criniti,Frank,Criniti,10,33,151,4.6,3,,,,,33,151,4.6,3
9,1968,Denny Allan,Denny,Allan,10,33,105,3.2,3,7,93,13.3,1,40,198,5,4
10,1968,Ed Ziegler,Ed,Ziegler,10,30,163,5.4,2,,,,,30,163,5.4,2
11,1968,Bob Belden,Bob,Belden,10,18,83,4.6,0,,,,,18,83,4.6,0
12,1968,Bill Barz,Bill,Barz,10,1,3,3,0,,,,,1,3,3,0
13,1968,Scott Hempel,Scott,Hempel,10,1,-12,-12,0,,,,,1,-12,-12,0
14,1968,Jim DeArrieta,Jim,DeArrieta,10,1,-13,-13,0,,,,,1,-13,-13,0
15,1968,Jim Seymour,Jim,Seymour,10,,,,1,53,736,13.9,4,53,736,13.9,5
16,1968,Jim Winegardner,Jim,Winegardner,10,,,,,14,179,12.8,0,14,179,12.8,0
17,1968,George Eaton,George,Eaton,10,,,,,5,73,14.6,1,5,73,14.6,1
18,1968,Paul Snow,Paul,Snow,10,,,,,1,11,11,0,1,11,11,0
1,1969,Denny Allan,Denny,Allan,10,148,612,4.1,9,11,199,18.1,0,159,811,5.1,9
2,1969,Joe Theismann,Joe,Theismann,10,116,378,3.3,6,,,,,116,378,3.3,6
3,1969,Ed Ziegler,Ed,Ziegler,10,94,483,5.1,2,7,116,16.6,2,101,599,5.9,4
4,1969,Bill Barz,Bill,Barz,10,90,362,4,5,24,262,10.9,2,114,624,5.5,7
5,1969,Andy Huff,Andy,Huff,10,69,265,3.8,5,4,28,7,1,73,293,4,6
6,1969,Mike Crotty,Mike,Crotty,10,43,183,4.3,0,2,8,4,0,45,191,4.2,0
7,1969,Bill Etter,Bill,Etter,10,29,310,10.7,3,,,,,29,310,10.7,3
8,1969,Jim Yoder,Jim,Yoder,10,23,130,5.7,1,2,22,11,0,25,152,6.1,1
9,1969,Dick Zielony,Dick,Zielony,10,22,68,3.1,0,,,,,22,68,3.1,0
10,1969,Bob Minnix,Bob,Minnix,10,19,78,4.1,0,1,16,16,0,20,94,4.7,0
11,1969,Bill Gallagher,Bill,Gallagher,10,4,16,4,0,,,,,4,16,4,0
12,1969,Ed Gulyas,Ed,Gulyas,10,3,20,6.7,0,,,,,3,20,6.7,0
13,1969,Tom Gores,Tom,Gores,10,2,0,0,0,,,,,2,0,0,0
14,1969,Tom Gatewood,Tom,Gatewood,10,1,0,0,0,47,743,15.8,8,48,743,15.5,8
15,1969,Dewey Poskon,Dewey,Poskon,10,,,,,13,176,13.5,0,13,176,13.5,0
16,1969,Nick Furlong,Nick,Furlong,10,,,,,2,14,7,0,2,14,7,0
1,1970,Joe Theismann,Joe,Theismann,10,124,384,3.1,4,1,7,7,0,125,391,3.1,4
2,1970,Ed Gulyas,Ed,Gulyas,10,118,534,4.5,3,9,189,21,2,127,723,5.7,5
3,1970,Denny Allan,Denny,Allan,10,111,401,3.6,7,11,166,15.1,1,122,567,4.6,8
4,1970,Bill Barz,Bill,Barz,10,88,352,4,4,13,127,9.8,1,101,479,4.7,5
5,1970,Bob Minnix,Bob,Minnix,10,50,230,4.6,2,1,40,40,1,51,270,5.3,3
6,1970,Darryll Dewan,Darryll,Dewan,10,46,158,3.4,3,8,87,10.9,0,54,245,4.5,3
7,1970,John Cieszkowski,John,Cieszkowski,10,44,187,4.3,3,7,79,11.3,1,51,266,5.2,4
8,1970,Larry Parker,Larry,Parker,10,26,201,7.7,2,10,208,20.8,1,36,409,11.4,3
9,1970,Pat Steenberge,Pat,Steenberge,10,15,45,3,1,,,,,15,45,3,1
10,1970,Bill Gallagher,Bill,Gallagher,10,7,44,6.3,0,,,,,7,44,6.3,0
11,1970,Ron Johnson,Ron,Johnson,10,3,16,5.3,0,,,,,3,16,5.3,0
12,1970,Chuck Nightingale,Chuck,Nightingale,10,3,6,2,0,,,,,3,6,2,0
13,1970,Bill Trapp,Bill,Trapp,10,2,20,10,0,4,31,7.8,0,6,51,8.5,0
14,1970,Terry Garner,Terry,Garner,10,1,5,5,0,,,,,1,5,5,0
15,1970,Tom Wright,Tom,Wright,10,1,2,2,0,,,,,1,2,2,0
16,1970,Denny Gutowski,Denny,Gutowski,10,1,0,0,0,,,,,1,0,0,0
17,1970,Tom Gatewood,Tom,Gatewood,10,,,,,77,1123,14.6,7,77,1123,14.6,7
18,1970,Mike Creaney,Mike,Creaney,10,,,,,17,399,23.5,2,17,399,23.5,2
19,1970,John Tereschuk,John,Tereschuk,10,,,,,3,56,18.7,0,3,56,18.7,0
20,1970,Jim Yoder,Jim,Yoder,10,,,,,1,15,15,0,1,15,15,0
1,1971,Larry Parker,Larry,Parker,10,80,299,3.7,2,10,109,10.9,0,90,408,4.5,2
2,1971,Bob Minnix,Bob,Minnix,9,78,337,4.3,5,5,29,5.8,0,83,366,4.4,5
3,1971,Cliff Brown,Cliff,Brown,9,77,253,3.3,2,,,,,77,253,3.3,2
4,1971,John Cieszkowski,John,Cieszkowski,9,69,316,4.6,2,,,,,69,316,4.6,2
5,1971,Andy Huff,Andy,Huff,9,68,295,4.3,2,4,39,9.8,0,72,334,4.6,2
6,1971,Ed Gulyas,Ed,Gulyas,5,56,220,3.9,5,3,16,5.3,0,59,236,4,5
7,1971,Bill Gallagher,Bill,Gallagher,10,49,180,3.7,0,4,69,17.3,0,53,249,4.7,0
8,1971,Darryll Dewan,Darryll,Dewan,8,35,119,3.4,2,4,42,10.5,0,39,161,4.1,2
9,1971,Bill Etter,Bill,Etter,4,35,114,3.3,0,,,,,35,114,3.3,0
10,1971,Pat Steenberge,Pat,Steenberge,8,23,5,0.2,0,,,,,23,5,0.2,0
11,1971,Gary Diminick,Gary,Diminick,8,17,61,3.6,0,2,14,7,0,19,75,3.9,0
12,1971,Greg Hill,Greg,Hill,8,16,84,5.3,1,1,7,7,0,17,91,5.4,1
13,1971,Jim Bulger,Jim,Bulger,3,4,-1,-0.3,0,,,,,4,-1,-0.3,0
14,1971,Willie Townsend,Willie,Townsend,9,3,32,10.7,1,8,95,11.9,0,11,127,11.5,1
15,1971,Tom Gatewood,Tom,Gatewood,10,2,-7,-3.5,0,33,417,12.6,4,35,410,11.7,4
16,1971,Tim Rudnick,Tim,Rudnick,10,1,2,2,0,,,,,1,2,2,0
17,1971,Mike Creaney,Mike,Creaney,10,,,,,11,151,13.7,1,11,151,13.7,1
18,1971,Dave Casper,Dave,Casper,10,,,,,1,12,12,0,1,12,12,0
19,1971,Bill Trapp,Bill,Trapp,1,,,,,1,8,8,0,1,8,8,0
1,1972,Eric Penick,Eric,Penick,9,124,727,5.9,5,2,9,4.5,0,126,736,5.8,5
2,1972,Andy Huff,Andy,Huff,10,115,567,4.9,10,9,102,11.3,0,124,669,5.4,10
3,1972,Tom Clements,Tom,Clements,10,86,341,4,4,,,,,86,341,4,4
4,1972,Gary Diminick,Gary,Diminick,10,71,377,5.3,2,14,143,10.2,1,85,520,6.1,3
5,1972,Darryll Dewan,Darryll,Dewan,8,62,319,5.1,1,4,53,13.3,0,66,372,5.6,1
6,1972,John Cieszkowski,John,Cieszkowski,8,54,212,3.9,3,4,40,10,0,58,252,4.3,3
7,1972,Wayne Bullock,Wayne,Bullock,9,27,123,4.6,0,2,32,16,0,29,155,5.3,0
8,1972,Art Best,Art,Best,4,17,158,9.3,2,,,,,17,158,9.3,2
9,1972,Al Samuel,Al,Samuel,9,14,41,2.9,1,,,,,14,41,2.9,1
10,1972,Russ Kornman,Russ,Kornman,4,10,79,7.9,0,,,,,10,79,7.9,0
11,1972,Ron Goodman,Ron,Goodman,4,4,-3,-0.8,0,,,,,4,-3,-0.8,0
12,1972,Cliff Brown,Cliff,Brown,10,3,-12,-4,0,,,,,3,-12,-4,0
13,1972,Jim Roolf,Jim,Roolf,5,2,49,24.5,0,6,108,18,1,8,157,19.6,1
14,1972,Willie Townsend,Willie,Townsend,9,2,43,21.5,0,25,369,14.8,4,27,412,15.3,4
15,1972,Pete Demmerle,Pete,Demmerle,5,1,23,23,0,,,,,1,23,23,0
16,1972,Bob Washington,Bob,Washington,4,1,8,8,0,1,12,12,0,2,20,10,0
17,1972,Bill Etter,Bill,Etter,1,1,-9,-9,0,,,,,1,-9,-9,0
18,1972,Mike Creaney,Mike,Creaney,10,,,,,17,321,18.9,2,17,321,18.9,2
19,1972,Dave Casper,Dave,Casper,10,,,,,1,6,6,0,1,6,6,0
1,1973,Wayne Bullock,Wayne,Bullock,10,162,752,4.6,10,8,83,10.4,1,170,835,4.9,11
2,1973,Art Best,Art,Best,10,118,700,5.9,3,4,48,12,0,122,748,6.1,3
3,1973,Eric Penick,Eric,Penick,10,102,586,5.7,7,2,16,8,0,104,602,5.8,7
4,1973,Tom Clements,Tom,Clements,10,89,360,4,4,,,,,89,360,4,4
5,1973,Al Samuel,Al,Samuel,8,33,221,6.7,2,1,11,11,0,34,232,6.8,2
6,1973,Al Hunter,Al,Hunter,10,32,150,4.7,3,2,12,6,0,34,162,4.8,3
7,1973,Tom Parise,Tom,Parise,5,31,164,5.3,1,,,,,31,164,5.3,1
8,1973,Cliff Brown,Cliff,Brown,8,22,134,6.1,2,,,,,22,134,6.1,2
9,1973,Russ Kornman,Russ,Kornman,5,21,94,4.5,0,1,35,35,0,22,129,5.9,0
10,1973,Ron Goodman,Ron,Goodman,9,21,86,4.1,1,4,84,21,0,25,170,6.8,1
11,1973,Gary Diminick,Gary,Diminick,9,19,121,6.4,1,2,21,10.5,0,21,142,6.8,1
12,1973,Frank Allocco,Frank,Allocco,5,16,86,5.4,1,,,,,16,86,5.4,1
13,1973,Tim Simon,Tim,Simon,7,2,24,12,0,,,,,2,24,12,0
14,1973,John Gambone,John,Gambone,1,1,8,8,0,,,,,1,8,8,0
15,1973,Dan Knott,Dan,Knott,1,1,7,7,0,,,,,1,7,7,0
16,1973,Willie Townsend,Willie,Townsend,7,1,4,4,0,4,68,17,1,5,72,14.4,1
17,1973,Jim Weiler,Jim,Weiler,1,1,4,4,0,1,2,2,0,2,6,3,0
18,1973,Greg Hill,Greg,Hill,1,1,1,1,0,,,,,1,1,1,0
19,1973,Pete Demmerle,Pete,Demmerle,10,,,,,26,404,15.5,5,26,404,15.5,5
20,1973,Dave Casper,Dave,Casper,10,,,,,19,317,16.7,4,19,317,16.7,4
21,1973,Robin Weber,Robin,Weber,9,,,,,1,11,11,0,1,11,11,0
1,1974,Wayne Bullock,Wayne,Bullock,10,203,855,4.2,12,11,103,9.4,0,214,958,4.5,12
2,1974,Al Samuel,Al,Samuel,11,95,525,5.5,2,14,134,9.6,0,109,659,6,2
3,1974,Tom Clements,Tom,Clements,11,95,369,3.9,4,,,,,95,369,3.9,4
4,1974,Art Best,Art,Best,7,51,241,4.7,0,3,54,18,0,54,295,5.5,0
5,1974,Mark McLane,Mark,McLane,8,42,207,4.9,2,5,56,11.2,0,47,263,5.6,2
6,1974,Tom Parise,Tom,Parise,9,40,207,5.2,1,,,,,40,207,5.2,1
7,1974,Jim Weiler,Jim,Weiler,11,30,133,4.4,0,3,21,7,0,33,154,4.7,0
8,1974,Ron Goodman,Ron,Goodman,11,25,144,5.8,1,14,149,10.6,0,39,293,7.5,1
9,1974,Russ Kornman,Russ,Kornman,7,25,99,4,4,6,57,9.5,0,31,156,5,4
10,1974,Terry Eurick,Terry,Eurick,7,19,131,6.9,1,1,6,6,0,20,137,6.9,1
11,1974,Frank Allocco,Frank,Allocco,11,17,36,2.1,2,,,,,17,36,2.1,2
12,1974,Rick Slager,Rick,Slager,4,12,82,6.8,0,,,,,12,82,6.8,0
13,1974,Eric Penick,Eric,Penick,4,12,14,1.2,0,1,2,2,0,13,16,1.2,0
14,1974,Mike Parseghian,Mike,Parseghian,3,7,32,4.6,0,,,,,7,32,4.6,0
15,1974,Tom Bake,Tom,Bake,2,5,23,4.6,1,,,,,5,23,4.6,1
16,1974,Kevin Doherty,Kevin,Doherty,5,2,9,4.5,0,4,59,14.8,1,6,68,11.3,1
17,1974,John Rufo,John,Rufo,2,2,8,4,0,,,,,2,8,4,0
18,1974,Chuck Kelly,Chuck,Kelly,1,1,3,3,0,,,,,1,3,3,0
19,1974,Kerry Moriarty,Kerry,Moriarty,1,1,1,1,0,,,,,1,1,1,0
20,1974,Pete Demmerle,Pete,Demmerle,10,,,,,43,667,15.5,6,43,667,15.5,6
21,1974,Ken MacAfee,Ken,MacAfee,10,,,,,14,146,10.4,1,14,146,10.4,1
22,1974,Robin Weber,Robin,Weber,8,,,,,13,206,15.8,1,13,206,15.8,1
1,1975,Jerome Heavens,Jerome,Heavens,11,129,756,5.9,5,8,64,8,0,137,820,6,5
2,1975,Al Hunter,Al,Hunter,10,117,558,4.8,8,10,87,8.7,0,127,645,5.1,8
3,1975,Jim Browner,Jim,Browner,9,104,394,3.8,2,2,16,8,0,106,410,3.9,2
4,1975,Mark McLane,Mark,McLane,11,54,228,4.2,0,21,277,13.2,1,75,505,6.7,1
5,1975,Rick Slager,Rick,Slager,10,51,27,0.5,1,,,,,51,27,0.5,1
6,1975,Terry Eurick,Terry,Eurick,10,36,154,4.3,0,3,30,10,0,39,184,4.7,0
7,1975,Steve Orsini,Steve,Orsini,10,28,95,3.4,0,,,,,28,95,3.4,0
8,1975,Joe Montana,Joe,Montana,7,25,-5,-0.2,2,,,,,25,-5,-0.2,2
9,1975,Jim Weiler,Jim,Weiler,11,9,46,5.1,0,2,-2,-1,0,11,44,4,0
10,1975,Dan Knott,Dan,Knott,8,9,46,5.1,1,,,,,9,46,5.1,1
11,1975,Frank Allocco,Frank,Allocco,6,3,8,2.7,0,,,,,3,8,2.7,0
12,1975,Ted Burgmeier,Ted,Burgmeier,9,1,50,50,0,10,185,18.5,1,11,235,21.4,1
13,1975,Kris Haines,Kris,Haines,8,1,28,28,0,,,,,1,28,28,0
14,1975,Steve Schmitz,Steve,Schmitz,2,1,9,9,0,1,9,9,0,2,18,9,0
15,1975,Russ Kornman,Russ,Kornman,1,1,6,6,0,,,,,1,6,6,0
16,1975,Ken MacAfee,Ken,MacAfee,11,,,,,26,333,12.8,5,26,333,12.8,5
17,1975,Dan Kelleher,Dan,Kelleher,11,,,,,12,171,14.3,0,12,171,14.3,0
18,1975,Dave Huffman,Dave,Huffman,6,,,,,1,16,16,0,1,16,16,0
1,1976,Al Hunter,Al,Hunter,11,233,1058,4.5,12,15,189,12.6,1,248,1247,5,13
2,1976,Vagas Ferguson,Vagas,Ferguson,8,81,350,4.3,2,3,27,9,1,84,377,4.5,3
3,1976,Jerome Heavens,Jerome,Heavens,3,54,204,3.8,0,2,22,11,0,56,226,4,0
4,1976,Rick Slager,Rick,Slager,10,49,-78,-1.6,2,,,,,49,-78,-1.6,2
5,1976,Terry Eurick,Terry,Eurick,10,46,230,5,0,5,65,13,1,51,295,5.8,1
6,1976,Willard Browner,Willard,Browner,10,41,170,4.1,0,5,53,10.6,2,46,223,4.8,2
7,1976,Rusty Lisch,Rusty,Lisch,6,37,77,2.1,4,,,,,37,77,2.1,4
8,1976,Steve Orsini,Steve,Orsini,11,33,159,4.8,0,4,47,11.8,0,37,206,5.6,0
9,1976,Mark McLane,Mark,McLane,7,18,56,3.1,0,9,110,12.2,2,27,166,6.1,2
10,1976,Dan Knott,Dan,Knott,2,5,25,5,0,,,,,5,25,5,0
11,1976,Tom Domin,Tom,Domin,11,5,18,3.6,0,5,124,24.8,1,10,142,14.2,1
12,1976,Gary Forystek,Gary,Forystek,3,5,-6,-1.2,0,,,,,5,-6,-1.2,0
13,1976,Dave Waymer,Dave,Waymer,10,2,17,8.5,0,,,,,2,17,8.5,0
14,1976,Ken MacAfee,Ken,MacAfee,11,,,,,34,483,14.2,3,34,483,14.2,3
15,1976,Dan Kelleher,Dan,Kelleher,11,,,,,24,522,21.8,4,24,522,21.8,4
16,1976,Kris Haines,Kris,Haines,11,,,,,3,64,21.3,0,3,64,21.3,0
17,1976,Speedy Hart,Speedy,Hart,3,,,,,1,9,9,0,1,9,9,0
18,1976,Steve Schmitz,Steve,Schmitz,11,,,,,1,6,6,0,1,6,6,0
1,1977,Jerome Heavens,Jerome,Heavens,11,229,994,4.3,6,12,133,11.1,0,241,1127,4.7,6
2,1977,Dave Mitchell,Dave,Mitchell,11,82,303,3.7,4,10,106,10.6,1,92,409,4.4,5
3,1977,Vagas Ferguson,Vagas,Ferguson,9,80,493,6.2,6,6,96,16,1,86,589,6.8,7
4,1977,Terry Eurick,Terry,Eurick,11,68,291,4.3,4,12,79,6.6,3,80,370,4.6,7
5,1977,Rusty Lisch,Rusty,Lisch,10,32,17,0.5,1,,,,,32,17,0.5,1
6,1977,Joe Montana,Joe,Montana,9,32,5,0.2,6,,,,,32,5,0.2,6
7,1977,Jim Stone,Jim,Stone,10,29,193,6.7,2,3,30,10,1,32,223,7,3
8,1977,Steve Orsini,Steve,Orsini,8,20,85,4.3,0,7,69,9.9,0,27,154,5.7,0
9,1977,Pete Pallas,Pete,Pallas,4,17,85,5,0,,,,,17,85,5,0
10,1977,Dave Waymer,Dave,Waymer,11,8,30,3.8,0,10,164,16.4,1,18,194,10.8,1
11,1977,Dan Knott,Dan,Knott,4,8,19,2.4,0,,,,,8,19,2.4,0
12,1977,Steve Dover,Steve,Dover,2,3,8,2.7,0,,,,,3,8,2.7,0
13,1977,Tom Domin,Tom,Domin,11,3,2,0.7,0,4,51,12.8,0,7,53,7.6,0
14,1977,Mike Courey,Mike,Courey,4,2,10,5,0,,,,,2,10,5,0
15,1977,Greg Knafelc,Greg,Knafelc,2,2,2,1,0,,,,,2,2,1,0
16,1977,Tim Koegel,Tim,Koegel,3,2,-3,-1.5,0,,,,,2,-3,-1.5,0
17,1977,Ted Burgmeier,Ted,Burgmeier,11,1,21,21,0,,,,,1,21,21,0
18,1977,Gary Forystek,Gary,Forystek,2,1,4,4,0,,,,,1,4,4,0
19,1977,Steve Schmitz,Steve,Schmitz,11,1,2,2,0,3,33,11,1,4,35,8.8,1
20,1977,Joe Restic,Joe,Restic,11,1,-10,-10,0,,,,,1,-10,-10,0
21,1977,Ken MacAfee,Ken,MacAfee,11,,,,,54,797,14.8,6,54,797,14.8,6
22,1977,Kris Haines,Kris,Haines,11,,,,,28,587,21,2,28,587,21,2
23,1977,Ty Dickerson,Ty,Dickerson,8,,,,,6,98,16.3,0,6,98,16.3,0
24,1977,Speedy Hart,Speedy,Hart,6,,,,,1,31,31,1,1,31,31,1
25,1977,Leo Driscoll,Leo,Driscoll,1,,,,,1,6,6,0,1,6,6,0
26,1977,Mark Czaja,Mark,Czaja,11,,,,,1,4,4,0,1,4,4,0
27,1977,Kevin Hart,Kevin,Hart,9,,,,,1,4,4,1,1,4,4,1
1,1978,Vagas Ferguson,Vagas,Ferguson,11,211,1192,5.6,7,20,171,8.6,1,231,1363,5.9,8
2,1978,Jerome Heavens,Jerome,Heavens,10,178,728,4.1,4,13,113,8.7,0,191,841,4.4,4
3,1978,Joe Montana,Joe,Montana,11,72,104,1.4,6,,,,,72,104,1.4,6
4,1978,Jim Stone,Jim,Stone,11,28,109,3.9,1,8,69,8.6,0,36,178,4.9,1
5,1978,Pete Buchanan,Pete,Buchanan,11,22,67,3,2,3,18,6,0,25,85,3.4,2
6,1978,Pete Pallas,Pete,Pallas,10,16,82,5.1,0,4,64,16,1,20,146,7.3,1
7,1978,Dave Mitchell,Dave,Mitchell,8,12,38,3.2,0,1,11,11,0,13,49,3.8,0
8,1978,Mike Courey,Mike,Courey,5,4,-10,-2.5,0,,,,,4,-10,-2.5,0
9,1978,Tim Koegel,Tim,Koegel,4,4,-19,-4.8,0,,,,,4,-19,-4.8,0
10,1978,Ty Barber,Ty,Barber,8,3,6,2,0,1,-4,-4,0,4,2,0.5,0
11,1978,Tony Belden,Tony,Belden,11,3,5,1.7,0,,,,,3,5,1.7,0
12,1978,Greg Knafelc,Greg,Knafelc,9,3,2,0.7,0,,,,,3,2,0.7,0
13,1978,Dean Masztak,Dean,Masztak,11,2,3,1.5,0,13,236,18.2,0,15,239,15.9,0
14,1978,Pete Holohan,Pete,Holohan,10,2,-12,-6,0,20,301,15.1,1,22,289,13.1,1
15,1978,Mike Boushka,Mike,Boushka,3,1,4,4,0,,,,,1,4,4,0
16,1978,Kris Haines,Kris,Haines,11,,,,,32,699,21.8,5,32,699,21.8,5
17,1978,Dennis Grindinger,Dennis,Grindinger,11,,,,,16,177,11.1,2,16,177,11.1,2
18,1978,Dave Condeni,Dave,Condeni,9,,,,,7,87,12.4,0,7,87,12.4,0
19,1978,Kevin Hart,Kevin,Hart,11,,,,,5,60,12,0,5,60,12,0
20,1978,Nick Vehr,Nick,Vehr,9,,,,,2,38,19,0,2,38,19,0
21,1978,Lou Pagley,Lou,Pagley,4,,,,,1,16,16,0,1,16,16,0
1,1979,Vagas Ferguson,Vagas,Ferguson,11,301,1437,4.8,17,14,72,5.1,0,315,1509,4.8,17
2,1979,Rusty Lisch,Rusty,Lisch,10,58,-36,-0.6,2,1,3,3,0,59,-33,-0.6,2
3,1979,Ty Barber,Ty,Barber,11,40,172,4.3,1,9,106,11.8,0,49,278,5.7,1
4,1979,Jim Stone,Jim,Stone,11,37,156,4.2,1,1,3,3,0,38,159,4.2,1
5,1979,Phil Carter,Phil,Carter,9,27,145,5.4,0,1,4,4,0,28,149,5.3,0
6,1979,Bernie Adell,Bernie,Adell,11,20,93,4.7,0,1,-1,-1,0,21,92,4.4,0
7,1979,Mike Courey,Mike,Courey,5,17,28,1.6,0,,,,,17,28,1.6,0
8,1979,John Sweeney,John,Sweeney,10,9,33,3.7,0,2,12,6,0,11,45,4.1,0
9,1979,Tim Koegel,Tim,Koegel,11,6,-7,-1.2,0,,,,,6,-7,-1.2,0
10,1979,Ty Dickerson,Ty,Dickerson,9,1,4,4,0,16,361,22.6,0,17,365,21.5,0
11,1979,Dean Masztak,Dean,Masztak,11,,,,,28,428,15.3,2,28,428,15.3,2
12,1979,Tony Hunter,Tony,Hunter,10,,,,,27,690,25.6,2,27,690,25.6,2
13,1979,Pete Holohan,Pete,Holohan,11,,,,,22,386,17.5,0,22,386,17.5,0
14,1979,Nick Vehr,Nick,Vehr,11,,,,,6,56,9.3,2,6,56,9.3,2
15,1979,Kevin Hart,Kevin,Hart,10,,,,,1,27,27,0,1,27,27,0
16,1979,Mike Boushka,Mike,Boushka,11,,,,,1,11,11,0,1,11,11,0
1,1980,Jim Stone,Jim,Stone,11,192,908,4.7,7,3,29,9.7,0,195,937,4.8,7
2,1980,Phil Carter,Phil,Carter,7,186,822,4.4,6,5,27,5.4,0,191,849,4.4,6
3,1980,Blair Kiel,Blair,Kiel,11,71,148,2.1,3,,,,,71,148,2.1,3
4,1980,John Sweeney,John,Sweeney,11,50,202,4,0,4,21,5.3,0,54,223,4.1,0
5,1980,Mike Courey,Mike,Courey,8,40,182,4.6,1,,,,,40,182,4.6,1
6,1980,Ty Barber,Ty,Barber,10,38,128,3.4,2,,,,,38,128,3.4,2
7,1980,Pete Buchanan,Pete,Buchanan,11,27,78,2.9,1,2,-6,-3,0,29,72,2.5,1
8,1980,John Mosley,John,Mosley,7,12,37,3.1,0,,,,,12,37,3.1,0
9,1980,Greg Bell,Greg,Bell,5,5,66,13.2,1,,,,,5,66,13.2,1
10,1980,Tony Hunter,Tony,Hunter,9,5,52,10.4,0,23,303,13.2,1,28,355,12.7,1
11,1980,Larry Moriarty,Larry,Moriarty,9,3,78,26,0,,,,,3,78,26,0
12,1980,Rodney Morris,Rodney,Morris,3,2,1,0.5,0,,,,,2,1,0.5,0
13,1980,Rob McGarry,Rob,McGarry,9,1,2,2,1,,,,,1,2,2,1
14,1980,Scott Grooms,Scott,Grooms,3,1,2,2,0,,,,,1,2,2,0
15,1980,Bernie Adell,Bernie,Adell,1,1,2,2,0,,,,,1,2,2,0
16,1980,Tim Tripp,Tim,Tripp,7,1,-2,-2,0,3,31,10.3,0,4,29,7.3,0
17,1980,Pete Holohan,Pete,Holohan,11,1,-12,-12,0,21,296,14.1,1,22,284,12.9,1
18,1980,Dean Masztak,Dean,Masztak,5,,,,,8,97,12.1,0,8,97,12.1,0
19,1980,Nick Vehr,Nick,Vehr,11,,,,,7,95,13.6,0,7,95,13.6,0
20,1980,Mike Boushka,Mike,Boushka,11,,,,,2,28,14,0,2,28,14,0
1,1981,Phil Carter,Phil,Carter,10,165,727,4.4,6,14,57,4.1,0,179,784,4.4,6
2,1981,Greg Bell,Greg,Bell,11,92,512,5.6,4,11,135,12.3,0,103,647,6.3,4
3,1981,Chris Smith,Chris,Smith,7,41,161,3.9,1,,,,,41,161,3.9,1
4,1981,John Sweeney,John,Sweeney,10,36,168,4.7,0,9,124,13.8,1,45,292,6.5,1
5,1981,Blair Kiel,Blair,Kiel,11,31,53,1.7,1,2,-2,-1,0,33,51,1.5,1
6,1981,Tony Hunter,Tony,Hunter,11,27,68,2.5,1,28,397,14.2,2,55,465,8.5,3
7,1981,Mark Brooks,Mark,Brooks,9,24,126,5.3,1,3,20,6.7,0,27,146,5.4,1
8,1981,Larry Moriarty,Larry,Moriarty,10,20,94,4.7,1,3,30,10,2,23,124,5.4,3
9,1981,John Mosley,John,Mosley,9,16,75,4.7,1,7,79,11.3,1,23,154,6.7,2
10,1981,Tim Koegel,Tim,Koegel,10,14,-66,-4.7,0,,,,,14,-66,-4.7,0
11,1981,Bernie Adell,Bernie,Adell,6,10,24,2.4,0,2,12,6,0,12,36,3,0
12,1981,Joe Howard,Joe,Howard,10,5,4,0.8,1,17,463,27.2,3,22,467,21.2,4
13,1981,Dave Swoboda,Dave,Swoboda,2,4,21,5.3,0,,,,,4,21,5.3,0
14,1981,Rodney Morris,Rodney,Morris,1,3,20,6.7,0,,,,,3,20,6.7,0
15,1981,Steve Hilbert,Steve,Hilbert,2,2,12,6,0,,,,,2,12,6,0
16,1981,Greg Williamson,Greg,Williamson,3,1,6,6,0,,,,,1,6,6,0
17,1981,Scott Grooms,Scott,Grooms,2,1,0,0,0,,,,,1,0,0,0
